,original_text,reframed_text,strategy,original_with_label,strategy2,strategy_reframe
542,Awful and incredibly unreliable service from car hire. They just could not be bothered! shocking neverusethemagain,"The service from car hire could use some improvement, or they may lose out on custom.",['neutralizing'],Awful and incredibly unreliable service from car hire. They just could not be bothered! shocking neverusethemagain Strategy: ['neutralizing'],['neutralizing'] ,"['neutralizing'] The service from car hire could use some improvement, or they may lose out on custom."
543,The amount of things I have to get done between now and Sunday is ridiculous.,"I'm going to be busy till Sunday, but I can do it!","['impermanence', 'optimism']","The amount of things I have to get done between now and Sunday is ridiculous. Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] I'm going to be busy till Sunday, but I can do it!"
544,The fact that I go to school then work I have no time to workout and it makes me sad when I'm not working ima go so hard tho,After going to school and work there is very little time left. I would love to give some time to workout.,['self_affirmation'],The fact that I go to school then work I have no time to workout and it makes me sad when I'm not working ima go so hard tho Strategy: ['self_affirmation'],['self_affirmation'] ,['self_affirmation'] After going to school and work there is very little time left. I would love to give some time to workout.
545,am very disappointed by my holiday especially excursions and servicetwo complaints in one week nothappy,I hope the rest of my holidays go better than the past few days. Looking forward to it.,"['impermanence', 'optimism']","am very disappointed by my holiday especially excursions and servicetwo complaints in one week nothappy Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] I hope the rest of my holidays go better than the past few days. Looking forward to it."
546,I'm so tiredthis week has been brutal. I got into bed at like 11pmand I'm wide awake. Can I just sleep?!,I need to fix my sleep habits so that I am more tired when I get in bed.,['growth'],I'm so tiredthis week has been brutal. I got into bed at like 11pmand I'm wide awake. Can I just sleep?! Strategy: ['growth'],['growth'] ,['growth'] I need to fix my sleep habits so that I am more tired when I get in bed.
547,I wondered why today sucked until I realized it was Friday the 13th.. goodluck sickdog sad,I'm sure that a day can't change my luck and that everything is in my head. Everything will improve eventually.,"['impermanence', 'neutralizing']","I wondered why today sucked until I realized it was Friday the 13th.. goodluck sickdog sad Strategy: ['impermanence', 'neutralizing']","['impermanence', 'neutralizing'] ","['impermanence', 'neutralizing'] I'm sure that a day can't change my luck and that everything is in my head. Everything will improve eventually."
548,I seriously need a vacation to a sunny hot beach with a pia colada in my hand,I can't wait to go on a vacation to a beach with a drink in my hand soon.,"['impermanence', 'optimism']","I seriously need a vacation to a sunny hot beach with a pia colada in my hand Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] I can't wait to go on a vacation to a beach with a drink in my hand soon."
549,Are you aloud to have your midlife crisis as a teen? Asking for a friend. crazy,Being a teen is hard but soon this phase will pass,['impermanence'],Are you aloud to have your midlife crisis as a teen? Asking for a friend. crazy Strategy: ['impermanence'],['impermanence'] ,['impermanence'] Being a teen is hard but soon this phase will pass
550,I literally feel like I'm the only one who doesn't know where I'm going next year.. sad,Im sure there are several other people in my position who don’t know where they are going next year.,"['impermanence', 'neutralizing']","I literally feel like I'm the only one who doesn't know where I'm going next year.. sad Strategy: ['impermanence', 'neutralizing']","['impermanence', 'neutralizing'] ","['impermanence', 'neutralizing'] Im sure there are several other people in my position who don’t know where they are going next year."
551,Go to Sainsburys to buy some punched pocketsend up spending 60 on a wicker basket and some towels.,"While at Sainsburys to get some punched pockets, I saw a wicker basket and towels I wanted, so I got them too.",['optimism'],Go to Sainsburys to buy some punched pocketsend up spending 60 on a wicker basket and some towels. Strategy: ['optimism'],['optimism'] ,"['optimism'] While at Sainsburys to get some punched pockets, I saw a wicker basket and towels I wanted, so I got them too."
552,been up for lil over an hr and i already know this is going to be the longest day of my life. didntsleep tired,"I've been up for a little over an hour, and I already know this is going to be a long, but also a very productive day.","['neutralizing', 'optimism']","been up for lil over an hr and i already know this is going to be the longest day of my life. didntsleep tired Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I've been up for a little over an hour, and I already know this is going to be a long, but also a very productive day."
553,Can't even sleep at the weekends now this is really getting me down oh well bit of American a Hustle and Word Chums it is then,"I can't sleep on the weekends, but I'm grateful that I can at least do some American a Hustle and Word Chums.","['optimism', 'thankfulness']","Can't even sleep at the weekends now this is really getting me down oh well bit of American a Hustle and Word Chums it is then Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] I can't sleep on the weekends, but I'm grateful that I can at least do some American a Hustle and Word Chums."
554,"I'm tired as crap, I start work tonight, and I have this senior paper that I'm stressing over. excited",Just a senior paper that I am stressed for a while. Will start working tonight and get over it for good.,['impermanence'],"I'm tired as crap, I start work tonight, and I have this senior paper that I'm stressing over. excited Strategy: ['impermanence']",['impermanence'] ,['impermanence'] Just a senior paper that I am stressed for a while. Will start working tonight and get over it for good.
555,I would have plane problems first thing in the morning and feel bad that I could have broke it,"I had plane problems this morning, but I was able to resolve it.","['impermanence', 'neutralizing']","I would have plane problems first thing in the morning and feel bad that I could have broke it Strategy: ['impermanence', 'neutralizing']","['impermanence', 'neutralizing'] ","['impermanence', 'neutralizing'] I had plane problems this morning, but I was able to resolve it."
556,"Why is it so hard to come up with my child a ""first"" name :(",I already know what my son's first name will be.,['neutralizing'],"Why is it so hard to come up with my child a ""first"" name :( Strategy: ['neutralizing']",['neutralizing'] ,['neutralizing'] I already know what my son's first name will be.
557,"Didn't bring eye shadow that matched my dress or my shoes, plus I tried to curl my hair which didn't work and now it looks a mess",I'm pretty sure people will love my hair today!,"['growth', 'optimism', 'self_affirmation']","Didn't bring eye shadow that matched my dress or my shoes, plus I tried to curl my hair which didn't work and now it looks a mess Strategy: ['growth', 'optimism', 'self_affirmation']","['growth', 'optimism', 'self_affirmation'] ","['growth', 'optimism', 'self_affirmation'] I'm pretty sure people will love my hair today!"
