,original_text,reframed_text,strategy,original_with_label,strategy2,strategy_reframe
454,im so tireed of staying up real late doing hw every night cause of work.. I thought senior yr. was gonna be easy .. fml,"Work makes it hard to get homework done, but at least I have a job.","['optimism', 'thankfulness']","im so tireed of staying up real late doing hw every night cause of work.. I thought senior yr. was gonna be easy .. fml Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] Work makes it hard to get homework done, but at least I have a job."
455,Urghhhhh as soon as you think everything is okay it all goes to crap again.,Things have gotten worse for me but I know I can continue to learn from it all!,['growth'],Urghhhhh as soon as you think everything is okay it all goes to crap again. Strategy: ['growth'],['growth'] ,['growth'] Things have gotten worse for me but I know I can continue to learn from it all!
456,It needs to be spring break so I can be on the beach in some island being served alcoholic beverages I can't deal anymore !!!!,"At least it's almost spring break, going to enjoy being on the island beach with some alcoholic beverages.",['impermanence'],It needs to be spring break so I can be on the beach in some island being served alcoholic beverages I can't deal anymore !!!! Strategy: ['impermanence'],['impermanence'] ,"['impermanence'] At least it's almost spring break, going to enjoy being on the island beach with some alcoholic beverages."
457,thanks for changing our flight and adding a stop and not telling us with three small children on the way to Iceland.,Soon we will be in Iceland with our children.,['impermanence'],thanks for changing our flight and adding a stop and not telling us with three small children on the way to Iceland. Strategy: ['impermanence'],['impermanence'] ,['impermanence'] Soon we will be in Iceland with our children.
458,"These next two weeks I gotta do all my makeup/late work , I need to bust up my grades",After these next two weeks I'll be able to relax,['optimism'],"These next two weeks I gotta do all my makeup/late work , I need to bust up my grades Strategy: ['optimism']",['optimism'] ,['optimism'] After these next two weeks I'll be able to relax
459,I'm to the point where a nice bottle of Blueberry Wine could possibly fix my,Blueberry Wine would be really good right now.,['optimism'],I'm to the point where a nice bottle of Blueberry Wine could possibly fix my Strategy: ['optimism'],['optimism'] ,['optimism'] Blueberry Wine would be really good right now.
460,If somebody could bring me a butt load of meds for my headache..I promise I will love you forever.,Thanks in advance for giving me the medicine I need to get over my headache.,"['impermanence', 'thankfulness']","If somebody could bring me a butt load of meds for my headache..I promise I will love you forever. Strategy: ['impermanence', 'thankfulness']","['impermanence', 'thankfulness'] ","['impermanence', 'thankfulness'] Thanks in advance for giving me the medicine I need to get over my headache."
461,"Whenever you become anxious or , outer purpose has taken over, and you lost sight of your inner purpose. ~ Eckhart Tolle",I must overcome anxious and start leading my life happily.,['optimism'],"Whenever you become anxious or , outer purpose has taken over, and you lost sight of your inner purpose. ~ Eckhart Tolle Strategy: ['optimism']",['optimism'] ,['optimism'] I must overcome anxious and start leading my life happily.
462,"I feel like shit! Stressed oh well, I have tomorrow and saturday to take my mind of it all:) Could not have come at a beteer time",Cant wait until tomorrow and saturday so that I can get my mind in order. Could not have come at a better time!,['optimism'],"I feel like shit! Stressed oh well, I have tomorrow and saturday to take my mind of it all:) Could not have come at a beteer time Strategy: ['optimism']",['optimism'] ,['optimism'] Cant wait until tomorrow and saturday so that I can get my mind in order. Could not have come at a better time!
463,Broken down en route to Portsmouth! Gutted I'm gonna miss bag 3 points!! Hurry up mr breakdown man!,Broke down en route to Portsmouth but someone is on their way to help. Soon I'll be back on route to see bad 3 points!,['impermanence'],Broken down en route to Portsmouth! Gutted I'm gonna miss bag 3 points!! Hurry up mr breakdown man! Strategy: ['impermanence'],['impermanence'] ,['impermanence'] Broke down en route to Portsmouth but someone is on their way to help. Soon I'll be back on route to see bad 3 points!
464,"Stress has to be the worst feeling in the world, really shouldn't let work issues get on top of me","Work is stressful, but I am not going to let it get me down or prevent me from making my dreams come true. Dreams don't come easy, they must be earned through hard work and persistence.","['growth', 'self_affirmation']","Stress has to be the worst feeling in the world, really shouldn't let work issues get on top of me Strategy: ['growth', 'self_affirmation']","['growth', 'self_affirmation'] ","['growth', 'self_affirmation'] Work is stressful, but I am not going to let it get me down or prevent me from making my dreams come true. Dreams don't come easy, they must be earned through hard work and persistence."
465,"I'm in a crappy mood, so if I'm acting weird at schoolI'm sorry. Just ignore me. sick",I'll be isolated until my bad mood passes,['impermanence'],"I'm in a crappy mood, so if I'm acting weird at schoolI'm sorry. Just ignore me. sick Strategy: ['impermanence']",['impermanence'] ,['impermanence'] I'll be isolated until my bad mood passes
466,Trying to organize my room and take care of a sick baby is impossible right now,"My baby is sick, and my room is messy, so I'll prioritize my child, and not judge myself about clutter for now.","['neutralizing', 'self_affirmation']","Trying to organize my room and take care of a sick baby is impossible right now Strategy: ['neutralizing', 'self_affirmation']","['neutralizing', 'self_affirmation'] ","['neutralizing', 'self_affirmation'] My baby is sick, and my room is messy, so I'll prioritize my child, and not judge myself about clutter for now."
467,I should probably start reading 1984. My long day is gonna turn into a long night,"I'm so happy, I get to read one of my favorite books after a long day!","['optimism', 'thankfulness']","I should probably start reading 1984. My long day is gonna turn into a long night Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] I'm so happy, I get to read one of my favorite books after a long day!"
468,frustrating times like these is when I really wish I had someone here to give me a hug and let me cry it out!,It would be nice to have someone to listen to me,['neutralizing'],frustrating times like these is when I really wish I had someone here to give me a hug and let me cry it out! Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] It would be nice to have someone to listen to me
469,I need a glass of wine BAD!!! I promised myself to stop stressing but uhh uhh!!!!!,"I am feeling stressed out, and want a glass of wine, but I know that I can work through the stress in healthier ways.","['growth', 'self_affirmation']","I need a glass of wine BAD!!! I promised myself to stop stressing but uhh uhh!!!!! Strategy: ['growth', 'self_affirmation']","['growth', 'self_affirmation'] ","['growth', 'self_affirmation'] I am feeling stressed out, and want a glass of wine, but I know that I can work through the stress in healthier ways."
470,"No uni until january! Just the small matter of dissertation, exam and placement to deal with!",Just the small matter of dissertation placement to deal with.,"['neutralizing', 'thankfulness']","No uni until january! Just the small matter of dissertation, exam and placement to deal with! Strategy: ['neutralizing', 'thankfulness']","['neutralizing', 'thankfulness'] ","['neutralizing', 'thankfulness'] Just the small matter of dissertation placement to deal with."
