,original_text,reframed_text,strategy,original_with_label,strategy2,strategy_reframe
2912,"I mean idk if its just that moment of time again or if that shyt is ACTUALLY going onkinda hard to pull out the ""Pro's and Con's""",I should learn my studies properly.,['growth'],"I mean idk if its just that moment of time again or if that shyt is ACTUALLY going onkinda hard to pull out the ""Pro's and Con's"" Strategy: ['growth']",['growth'] ,['growth'] I should learn my studies properly.
2913,"Ugh, I really feel lazy for not going to the gym but this migraine is numbing.  Hoping it doesn't set back my progress. stressed","I couldn't go to the gym today, but it happens. Important is to not get used to it.",['growth'],"Ugh, I really feel lazy for not going to the gym but this migraine is numbing.  Hoping it doesn't set back my progress. stressed Strategy: ['growth']",['growth'] ,"['growth'] I couldn't go to the gym today, but it happens. Important is to not get used to it."
2914,This probably could go down in the books as the worst week ever. tired confused,"I don't like this book, but I will try to take something away from it.",['optimism'],This probably could go down in the books as the worst week ever. tired confused Strategy: ['optimism'],['optimism'] ,"['optimism'] I don't like this book, but I will try to take something away from it."
2915,So much work to do in such little time. Silly Foy!! Must learn to do work in advance! irritating,This accumulated work experience lets me understand that I really need to be organized.,"['growth', 'neutralizing']","So much work to do in such little time. Silly Foy!! Must learn to do work in advance! irritating Strategy: ['growth', 'neutralizing']","['growth', 'neutralizing'] ","['growth', 'neutralizing'] This accumulated work experience lets me understand that I really need to be organized."
2916,I keep freaking about about my grades. I hope I pass with at least a b..b-. Getting a C or lower would KILL me :/ collegeproblems,"I hope I will pass with at least a, b, or b- grades as lower grades would upset me.","['neutralizing', 'optimism']","I keep freaking about about my grades. I hope I pass with at least a b..b-. Getting a C or lower would KILL me :/ collegeproblems Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I hope I will pass with at least a, b, or b- grades as lower grades would upset me."
2917,My world's about to flip upside down. But I guess it's alright. I knew it was bound to happen at some point. Just not so soon.,"Things are about to get shaken up for me, which is an opportunity for me to change my life.",['growth'],My world's about to flip upside down. But I guess it's alright. I knew it was bound to happen at some point. Just not so soon. Strategy: ['growth'],['growth'] ,"['growth'] Things are about to get shaken up for me, which is an opportunity for me to change my life."
2918,It's official ..what I thought would work just isn't for me Ill just be a hobo idk,We should work all works.,['growth'],It's official ..what I thought would work just isn't for me Ill just be a hobo idk Strategy: ['growth'],['growth'] ,['growth'] We should work all works.
2919,how are you going with the aladdin event I am stressed about getting jafar in time,I am concerned about getting jafar in time; do you have any advice for the aladdin event?,['neutralizing'],how are you going with the aladdin event I am stressed about getting jafar in time Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] I am concerned about getting jafar in time; do you have any advice for the aladdin event?
2920,I feel like I have a million things to do but I don't have the energy to do them. tired,"It's been a very busy week, but it's almost over, and then I can catch up on my sleep and relax this weekend.",['impermanence'],I feel like I have a million things to do but I don't have the energy to do them. tired Strategy: ['impermanence'],['impermanence'] ,"['impermanence'] It's been a very busy week, but it's almost over, and then I can catch up on my sleep and relax this weekend."
2921,Losing your purse is awfulthe effort of replacing the cards that were in it :/,"Replacing the cards in a lost purse is a difficult job, but you have to be grateful for having the option of replacement.","['neutralizing', 'thankfulness']","Losing your purse is awfulthe effort of replacing the cards that were in it :/ Strategy: ['neutralizing', 'thankfulness']","['neutralizing', 'thankfulness'] ","['neutralizing', 'thankfulness'] Replacing the cards in a lost purse is a difficult job, but you have to be grateful for having the option of replacement."
2922,Dying with a cough and cold ! Times like this I wish I had a girlfriend,Not feeling well with a cough and a cold but at least it's motivated me to want to get a girlfriend.,"['growth', 'neutralizing', 'optimism']","Dying with a cough and cold ! Times like this I wish I had a girlfriend Strategy: ['growth', 'neutralizing', 'optimism']","['growth', 'neutralizing', 'optimism'] ","['growth', 'neutralizing', 'optimism'] Not feeling well with a cough and a cold but at least it's motivated me to want to get a girlfriend."
2923,Dragging hard core today. Please let this afternoon go by fast. I need to just relax,"Today has been a bit tough, but I am looking forward to relaxing after this afternoon passes by.","['neutralizing', 'optimism']","Dragging hard core today. Please let this afternoon go by fast. I need to just relax Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] Today has been a bit tough, but I am looking forward to relaxing after this afternoon passes by."
2924,I'm never gonna get a good night sleep it's impossible! 4 am is gonna suck!,It's normal to not be able to have a good night sleep sometimes but I am strong so I will go through it at some point.,['self_affirmation'],I'm never gonna get a good night sleep it's impossible! 4 am is gonna suck! Strategy: ['self_affirmation'],['self_affirmation'] ,['self_affirmation'] It's normal to not be able to have a good night sleep sometimes but I am strong so I will go through it at some point.
2925,In need of a drive in the pick-up going down the backroad windows down and music cranked.,"Being able to drive down a dirt road, with the windows down, and the music cranked is the best way to end your day!",['optimism'],In need of a drive in the pick-up going down the backroad windows down and music cranked. Strategy: ['optimism'],['optimism'] ,"['optimism'] Being able to drive down a dirt road, with the windows down, and the music cranked is the best way to end your day!"
2926,I can't wait to be done with school. I'm sick of homework. It never ends. 9days,"Just 9 days - I won't have any more homework, and I'll be done with school!","['impermanence', 'neutralizing', 'optimism']","I can't wait to be done with school. I'm sick of homework. It never ends. 9days Strategy: ['impermanence', 'neutralizing', 'optimism']","['impermanence', 'neutralizing', 'optimism'] ","['impermanence', 'neutralizing', 'optimism'] Just 9 days - I won't have any more homework, and I'll be done with school!"
